text	label	source
RT @NEGROPR76 : @FreydaT con @medallaofficial @gasolinapr @SteelReserveBFL @CaribBeerUSA @SmirnoffEurope #black @stag @piton #relax #beer	neutral	sentimix
RT @jberrios_ : @luciasdurand es un bro 😹	positive	sentimix
Odio que los favorites sean freaking corazones 😑	negative	sentimix
“ @sujeylee_sola : #quemensaguey @angieestilo .. . Love you friend pero I want to 👊 right now http://t.co/CVjOl60UFv ” love u too . 😜✌️	neutral	sentimix
RT @luisdanielsen : “ @__ylin : OMG WTFFFFFFFF QUEEEEE https://t.co/qBPwA0h9Cx ” WTF##	negative	sentimix
@djcubany velamusica #TeamSbs parada José Martí #elvacilondelagatita #hialeah https://t.co/ILVyosvy5S	neutral	sentimix
RT @Pontifex : Accept the risen Jesus into your life . Even if you have been far away , take a small step towards him : he awaits you with o .. .	positive	sentimix
@temoStackabrown ¡ Hola ! Los puntos son parte del programa Smart Rewards . Más información en este enlace : http://t.co/nOZNdK3pLF ~ AS	positive	sentimix
RT @vecolberg : Ahhh tru tru , no pensé en eso !! DALE !! Pues voy a llegar mas temprano entonces ! https://t.co/8dy37kcrgY	positive	sentimix
Hay una chamaca ahí que lleva con el UF y el follow hace días , beba , you can stop , gracias	neutral	sentimix
Me estoy quedando Zombie X_X Buenas noches ! ☺ ️🌙🌌	neutral	sentimix
RT @adabatidora : mañana empieza mi senior year 🔥	positive	sentimix
#YSEA #teamfashion #stylistduo beatrizstylist y su servidora #music #m úsica #artistas #nuestrosninos … http://t.co/yKtNBK5xSb	neutral	sentimix
RT @hilda_cordova3 : Last ASJ Olympics empiezan mañana 💔	neutral	sentimix
Seleccionando looks con Una vibra de los años 50 para los upfront #mun2 @Guadvenegas @telemundo #menfashion #stylist #Armani #hugoboss y MAS	positive	sentimix
3Ra MEZCLA de Dj Sheriff #EXCLUSIVO #ElVacilonDeLaGatita te la Regalamos 305-550-9106 @elzol1067fm @DJ_SHERIFF	neutral	sentimix
Las fotos , snapchats , phhhoto o lo que sea que se tiran algunas tipas nada más para enseñar las tetas me la explota a un nivel sobrenatural .	negative	sentimix
@BolliStuff lo has pintado con tipex ?	neutral	sentimix
como estar en un forever ride de its a small world de Epcot	positive	sentimix
Me ha gustado un vídeo de @YouTube de @kronnomc ( https://t.co/ndH74GBaTF - EL SUPER DREAM TEAM CON ARENE ! ^^ | Juegos del Hambre |	neutral	sentimix
Happy saturday everybody ! 🔆 Ya abiertos hoy atendemos hasta las 6:30 pm ! Te esperamos ! Malecón 123 y Olmedo local B19 http://t.co/JYLCnUoraX	positive	sentimix
No hay Mac n ' Cheese en casa . #estonoesdedios	negative	sentimix
Damn estoy super jukiá con phhhoto 😍	positive	sentimix
#afterparty #biltmore #premiosjuventud @valerieboldrin @charlyperez http://t.co/VJo31Slr1Y	neutral	sentimix
@esangiecarajo es mi pimp .. jajaj love youu !	positive	sentimix
Bromas telefónicas a YouTubers aquí : https://t.co/aXOUi80GLU	neutral	sentimix
Happy birthdayyy a Tamara María , ma favorite person .. Que tengas un día maravilloso , lleno de … https://t.co/4u66w1AUGL	positive	sentimix
RT @mitosoya10 : Steph curry tiene las iniciales de su esposa en el dedo porque no puede usar su sortija durante el juego . Respect . http://t …	neutral	sentimix
Okay eres vomitivo . Bye .	negative	sentimix
Mi Vida Mega Mix ( Reggaeton ) by Wisin & Yandel , found with @Shazam . Listen now : Throwback http://t.co/UR6XeTuzNb	neutral	sentimix
LA I 'm here !! Ya lista en LA styling team para #elfactorx #styling #angieestiloteam @ponchodeanda @ChinoyNacho @belindapop @angelicamaria	positive	sentimix
RT @adabatidora : AFTER PROM CON DE LAA GEEZYY 31 DE MAYO @BRAVA TAQUILLAS A LA VENTA PRONTO 787-637-2193 💥💥💥💥💥💥💥💥 https://t.co/hh2tjpT …	positive	sentimix
RT @nms1820 : #IAmThankfulFor mi mamita 👩🏻💘	positive	sentimix
RT @claudiafashions : Foticos para las mejores fans de @gabyespino #PremiosTuMundo #Promos2013 #gabyespino fashionstylist #claudiazuleta ht …	positive	sentimix
Almighty partió de nuevo .	positive	sentimix
Fittings de ultim hora #billboardsregional #redcarpet http://t.co/dun65tvy1L	neutral	sentimix
NOOB RAP CHALLENGE ! | LUIS , COJO , ZARCORT & KRONNO : https://t.co/KBkGOAzlex vía @YouTube	neutral	sentimix
@CastroJohn008 Mejor un bizcocho de chocolate pls .	neutral	sentimix
FIYAHH !! ! 🔥🔥 TRAP- PLAY | BEN AND ED RAP | KRONNO ZOMBER | Espero que os guste !! 😘😘😘 https://t.co/K9PAxhzHMA	positive	sentimix
RT @RobertoFndez : Mira , si no quieres hablar conmigo fkn dímelo y ya , no hay necesidad de estar pichándome y yo estar esperado el cabron ms …	negative	sentimix
Quiero explotar intragram con fotos pero no quiero parecer un spam 😓	positive	sentimix
RT @_sofialugo : Que jodios cravings de comida china .	negative	sentimix
El #teamnosleep y #twitterafterdark esta activeeeeeeee https://t.co/15YzOryh4z	positive	sentimix
RT @buuoy : Tener hambre VS tener comida 🍔🍕🍗 W/ @reyo1221 & @eladiocarry_on #BuoyPR ( Versión extendida en IG : @Buooy ) https://t.co/ZEyeO6wA3m	neutral	sentimix
" @ayalapaola9 : @arianaasalgado 😭😭😭😭 " no llores mas mujer que te sec as:'(	negative	sentimix
RT @SirnightEru : He visto a @Kronnomc y a @ZarcortGame en las noticias de la uno con un rap-play de Five Nights At Freddy 's y me emosiono 😍😍	positive	sentimix
RT @PuertoRicoPUR : Just Announced : Hard Rock Café #SanJuan to open in December 2014 http://t.co/nHGPx7QLdE 🎸 🍴 👏 http://t.co/5evdKXBEDS	positive	sentimix
RT @JordiWild : @Kronnomc @vegetta777 aquí el que mando soy yo , el que tiene más flow , el que tiene más mala hostia que mou . * TURN DOWN FOR …	negative	sentimix
RT @Jona_nator : Si es necesario viajar el mundo entero para capturar a Mewtwo en el Pokémon GO , lo haré .	positive	sentimix
Happy #halloween #ElvacilonDeLaGatita http://t.co/broSPoNtFM	positive	sentimix
RT @JaviAnguila : CRONICAS DE PALMAS PART #1 🏝🇵🇷 https://t.co/InHXzzhlJx	neutral	sentimix
Me ha gustado un vídeo de @YouTube ( https://t.co/eDv0rPkwaG - LA ÉPICA CONTRA DOS !! | Quakecraft | Minecraft ) .	positive	sentimix
Trabajando hoy en Rueda de prensa #premiostumundo #host @AaronDiazMX jeans #disel Saco #hugoboss … http://t.co/2Y5arS84aW	positive	sentimix
#Repost dannpp86 with repostapp . ・・・ Con @angieestilo en #productionmode #mylife #PR #MIAMI #instaboy … https://t.co/Ovi6jwR4Rl	neutral	sentimix
" ¿ En dónde te aceptaron ? " " UPR " " Sí , pero ¿ en cuál recinto ? " " UPR , ya te lo dije " Oka .. . dale , thanks	positive	sentimix
Ponte en Forma con La Gatita #9 en Westland Mall http://t.co/AnoRrPAGVm	positive	sentimix
El traje cute , bizcocho Nice , la doña con los cantos guindando YUCK !! ! Deja q llegue la MIA y ahí si q t hago un cuento !!	positive	sentimix
RT @Albika_lol : Que me acabo de dar cuenta que mañana sale Phantom Limb de @YellowMellowMG JAJAJAJAJA KHE http://t.co/xMoMotqzdZ	positive	sentimix
Se me olvido saber escribir en ese tweet 😂 #sejouda	positive	sentimix
#healthy GOOD @dlabteam la comida del martes 786-213-5276 https://t.co/6oB08DtwaG	neutral	sentimix
Triangle bikini en salhua store ! Love colors 🍎🍐🍇 We are OPEN hoy sabado estamos abiertos ! https://t.co/FrzLpyuERl	positive	sentimix
No puedo ir al remember PC pq no tengo 18 😭😔	negative	sentimix
Cuando una mejor red es tu única esperanza … #BetterMatters . Ve #TheForceAwakens en cines el 18 de Diciembre . https://t.co/tHIanJTyOx	positive	sentimix
RT @DeathMetal_G : ¡ Madre mía chicos ! Vaya partidazas de Lucky Island estamos jugando @Kronnomc @KatiaLisob y yo , si no nos ponen una estatu …	positive	sentimix
RT @ruberubiust : @YellowMellowMG @MCadepe tres vídeos pensados ? YellowMellow para rato ? https://t.co/aLMZlIo2fC	neutral	sentimix
El team #ninelcondeteam #pln2014 pelo , maquillaje y Stylist javierdelarosae avilahec y yo con nin elconde http://t.co/CYyXqg8pEL	positive	sentimix
" MIRA YA ESTAN ENTRANDO EL CAFE SE TARDA MUCHO ? " - doña aquí . Lo más seguro de Juana Diaz . #LiveTweetingDesdeLuisMu ñozMarinAirport	positive	sentimix
@Santos7RM acho te voy a block pal carajo !!	negative	sentimix
RT @GVG222 : Según google , mi nombre está en el top 5 de nombres de puta	positive	sentimix
Zombers ! En 2 dias se cierran las votaciones de premios vlogger ! Ultimo esfuerzo ! Solo se puede votar 1 vez ! 😍 Z4E 😍 https://t.co/zaLa5KdOGx	neutral	sentimix
RT @KatiaLisob : Yo no sé porqué tuve q crecer 👶👼 #me #baby #cute https://t.co/bLy6xR7GGv	neutral	sentimix
😂😂😂😂😂😂😂😂😂😂😂😂😂 the devils lettuce jajajajjaja https://t.co/6qkXfF0Ymv	positive	sentimix
El vlog de hoy : DISNEYLAND PARÍS CERRADO https://t.co/T0RdhSiIU4	neutral	sentimix
“ @fairy0821 : " See he 's her lobster "” . Nena tas juaquia con Friends !!	neutral	sentimix
Yo solo estoy viendo el superbowl por el half-time show 😌	negative	sentimix
DAT CONCIERTO ! ❤ 😍 https://t.co/iSI68oYXsL	positive	sentimix
RT @i2kardem : El único regret que tengo y siempre tendre es el no poder rescatar a cuanto animal abandonado veo en la calle porque no tengo …	negative	sentimix
Busca el tuyo en #dunkindonuts América se . ueve con #dunkindonuts #elvacilondelagatita https://t.co/D7HaUnTngs	neutral	sentimix
La respuesta del #TechTrivia de hoy es el Motorola i95cl . Si lo adivinaste , ¡ tienes una excelente memoria !	positive	sentimix
RT @cee_gonz : quiero tener mi propio apartamento lol	positive	sentimix
RT @share_fra : MI HERMANASTRO MIREN Su pierna GRACIAS A LAS DONACIONES , pero NECESITAMOS MAS para la otra , # de CUENTA 👇 Plase RT https://t …	positive	sentimix
RT @saocopapi : yo quiero ser flaca y estar dura pero también quiero un hamburger y una batida de vainilla de buns	negative	sentimix
RT @KikaRochaModa : Abrazos a las tres ! RT @claudiafashions : Mis bellas y talentosas amigas fashion stylists @beatrizmiami @AngieEstilo .. .	positive	sentimix
by @andyescalona " Yei 😊 le dieron el anillos @angieestilo acá celebrando #elHielo #laroca makyhinson " … http://t.co/1vBpMAoi97	positive	sentimix
RT @GabooHernandez7 : Si no sabes escribir una palabra , búscala antes de escribir un disparate . Minimiza la fucking ignorancia .	negative	sentimix
Yo espero no tener fkn practica el viernes	negative	sentimix
MERA WOOOO Y ESE PITO SIN OUTSIDE ??	negative	sentimix
Mañana empezaré a subir gameplays de COD black ops 3 !! :)	neutral	sentimix
RT @WillyrexYT : Hooolaaa ! Ayer ande 12km .. Esto para un youtuber es como 3 maratones 😩	neutral	sentimix
black mail @fabiolad_ruin JAJAJAJAJAJJA cuando eras mi beffa:') http://t.co/HudIR7KZsB	positive	sentimix
Me ha gustado un vídeo de @YouTube de @kronnomc ( https://t.co/PSMDEfqqNI - LUCKY ISLAND MINERAP | KRONNO ZOMBER | ( Videoclip Oficial	positive	sentimix
“ @NEGROPR76 : @FreydaT yeahhh baby u de served ” grax Honey	negative	sentimix
RT @Jenisei : Me encanto la camisa ! RT @AngieEstilo : Moderno con su look hoy para @despiertaameic @johnnylozada #reencuentro concert http .. .	positive	sentimix
Me ha gustado un vídeo de @YouTube ( https://t.co/ikxPThHl7G - Eminem - Kings Never Die ( Audio ) ft . Gwen Stefani ) .	positive	sentimix
Nosotras somos únicas e irremplazables !! #salhuaclothing • Croptop Dhana negra , maxifalda Martina rosa /verde oliva ! http://t.co/0D9FhVV96D	positive	sentimix
@jgiovanniGuzman ¡ Claro ! Puede seguir el enlace incluido en el email que le enviamos , ó puede llamar al depto . de ventas al 800-256-4646 . ~ MH	positive	sentimix
Good Morning #ElvacilonDeLaGatita #morningshow #Onair http://t.co/4oMvb3hRMo	positive	sentimix
RT @_babyauri : no se porque unos días me siento mejor que otros , todos los días debería de sentirme linda not just one day	negative	sentimix
RT @dieguitorive : Cuando te textea tu crush http://t.co/KQY50uTmUz	neutral	sentimix
La vida no se trata de olvidarte de tus principios para conseguir x objetivos , ¿ eh ? Just saying .	positive	sentimix
Fun at work #mkangels #marykay #fashionshoot #springtrends #nyc #peopleeneapanol #tendenciasprimavera … http://t.co/xSisguc6K3	positive	sentimix
Levantarse y ver que el RAP que subí ayer a la 1 de la madrugada tiene casi 200K en unas horas ! 😱😱 Gracias ! 😁😘☀️☀️ https://t.co/tUIuJtW1Fx	positive	sentimix
Imagen Modeling by La Gatita https://t.co/wFwQlSXHTq	positive	sentimix
" @p_cabrero : #tbt a los primeros días de senior year 😢 otro sushi date , que dicen ? http://t.co/B9fVR6T0kD"sushi date ? pleaseee :)	negative	sentimix
Maldito Alcohol by Pitbull Vs . Afrojack , found with @Shazam , Listen now : road trip a mitad de semana .. .. @NEGROPR76 http://t.co/wOQhthXX9I	neutral	sentimix
Para los fans de #Windows , ¿ cuál de estos teléfonos prefieren ? http://t.co/i0cvRXZ3mh http://t.co/8M5bFGJYxP	neutral	sentimix
RT @_claurori : Desde " SEN10RS " , la realidad es que todos los años le tratan de meter el número por donde sea a to ' cojón . 😂 https://t.co/F …	positive	sentimix
Ya Ready dj_sheriff #ElvacilonDeLaGatita #Onair #MorningShow Feliz y Bendecido Jueves .. http://t.co/QA59AWGudz	neutral	sentimix
Mañana tendréis rap de mortal Kombat zombers !! ! pero el siguiente será un rap normal con la señorita @NeryGodoyMusic ^^	positive	sentimix
RT @TormentaBrr : Me voy llevar a : Alejandro Garcia Padilla . Tempo . Ana Cacho . Maripily . Mr Cash .	neutral	sentimix
Más guapa para esta navidad imposible ! Hoy OPEN urdesa circunvalación sur 723 y guayacanes #allyouneedisecuador https://t.co/FYJGKInFlm	negative	sentimix
En mi vida había gasta 'o tanto para Valentine 's , wtf	positive	sentimix
🎧 It 's like i got this music in my body saying it 's gonna be alright 🎶 Falda $ 19.90 Blusa $ 24.70 Vinchas $3.50 http://t.co/QxSnoUw8Es	positive	sentimix
OK .. . ya Ima do this	neutral	sentimix
Comparte tus momentos mundialistas favoritos a través de la red 4G LTE más grande y confiable del país : http://t.co/DBlhJhVFfj .	neutral	sentimix
RT @wisinelcaballo : Quiero darle duro al gym	neutral	sentimix
Que genial está quedando el video de YOUTUBERS LIFE ! Cuanto curro tiene encima !! ! La ZomberSquad lo sabe !! @xzombersquadx ^^	positive	sentimix
The 100 esta tan fucking cabron !! !! !!	negative	sentimix
Necesito un spa full .	negative	sentimix
@ayalapaola9 jajajajaj yea sometimes .. .	positive	sentimix
Nuestras queridas faldas lucianas !! faldas de randa con forro ! Ya en stock en SALHUAclothing http://t.co/xIwWFNIq3V	positive	sentimix
RT @JetBlue : Tarifas bajas desde Puerto Rico reserve antes del 12/5 y viaje entre 12/17-25/2015 . + Restr . https://t.co/XbYDKZHYO0 https://t …	neutral	sentimix
RT @ZarcortGame : El abraham mateo del rap :D XD @Kronnomc	positive	sentimix
RT @nissiart : Ten en cuenta que siempre has podido superar situaciones antes de la de ahora . Entonces , ¿ como no vas a superar esta ? Claro q …	positive	sentimix
First row #fashion #miamifashionweek #rosaclara #style anamariacanseco http://t.co/zu2laN6PGJ	positive	sentimix
RT @jsepulveda7 : Con eso hago un party https://t.co/vkbROWSS05	positive	sentimix
RT @HernandezHidel : @957MIAMI @lagatitadelzol Hello gatica me pueden poner vivir la vida con toño rosario , gracias !! ! Happy Monday !! !	positive	sentimix
#GanaleAlaManana #MorningWin @belVitaLatino #miami 3:45 Am #elvacilondelagatita http://t.co/IOKG5ciI23	positive	sentimix
RT @ZarcortGame : @Notidas @Kronnomc Como va a ir por kronno ? XD Kronno no es famoso :P	negative	sentimix
Me encantan los stickers nuevos de snapchat	positive	sentimix
Aprovecha 2 docenas de donas por 10.99 en Dunkin Donuts #dunkindonuts https://t.co/6AE7OGJP96	positive	sentimix
MAÑANA VUELVEN LOS DAILIES . He tenido unos días no muy buenos , con mucho curro y cosas aburridas , pero os prometo que mañana vuelvo fuerte .	positive	sentimix
#Repost ninelconde with repostapp . ・・・ #tbt #premiosjuventud2015 yousef_aljasmi @stylepr1 . Joyas … https://t.co/lPsWgAmPny	neutral	sentimix
Paco acaba de poner un snap cantando " Timber " de Kesha . #VerguenzaAjena jajajajajajja https://t.co/JWUStoBu3Q	positive	sentimix
Chicos @CycloMusic necesita ayuda Zomber !! ! Todos con el hashtag #PremiosVlogger #PV26 y el mio #PremiosVlogger #PV25 😋 gracias de corazon ! ❤ ️	positive	sentimix
Atractiva y libre ! #Salhuaclothing Tus pedidos al 096.880.7384 http://t.co/uCCL84BncO	neutral	sentimix
Mis peinados cuando estoy estudiando van de Mufasa a ballerina and back real fast .	neutral	sentimix
Aquí haciendo planes para junio y se me olvida que voy a trabajar , just great	negative	sentimix
I just used Shazam to discover Sigan Bailando by Wisin & Yandel Feat . Tego & Franco El Gorilla . https://t.co/M2OzJdcfBm	positive	sentimix
Que fokin hambreeeeeee	negative	sentimix
@porexpan ay .. . Potterhead perdida 😍	positive	sentimix
RT @kristcasillas : Mood : Tommy Torres , Pedro Capó , Reik y Sin Bandera	neutral	sentimix
RT @PMinaj1 : cuando to ' esta planiau y mami me dice que no voy pa ningun lau http://t.co/gNotf3ZJji	negative	sentimix
Te espero Mañana Sábado en el Palmetto Car Center 8330 NW 58 St Lleva a Papá a buscar su auto ! https://t.co/x2Ua3oU29T	positive	sentimix
RT @ElTrupiPR : Shoutout a mi higado que fue tremendo campeon este wiken	neutral	sentimix
Un frappe bregaria .	negative	sentimix
RT @andyescalona : Nos extrañaron !! Porque nosotros si 😘 y q creen hoy si toca 🍲 Mi Look hoy en #SLS styling @AngieEstilo @beatrizmiami http : …	positive	sentimix
Nueva Sección de Fotos .. .. By Henry Mezza 1baron1 Escogiendo El Vestuario . jcm_makeup http://t.co/Hn1Z4o4h1P	positive	sentimix
#workingmode #workinggear #angieestilo #shoppingtime #pullingclothes #tvshows #angiestyle #trends … http://t.co/zoeApwjoeJ	positive	sentimix
“ @readingp : @AngieEstilo amooor im here !! ! Hope to see u tonight ! :) ” yeahhh !! !! Si baby perfect !! !	positive	sentimix
Take a deep breath and RELAX . Blusa a cuadros de algodón y botones ! #blusa $ 19.80 Tallas S • M • L Pedidos 0968807384 http://t.co/ow447PDPvT	positive	sentimix
taco bell para la dieta	positive	sentimix
RT @AlexandraCruz93 : Semestre , bby , bb , mi amoL , acabate pal carajo ya	neutral	sentimix
Feliz Feliz cumple @Inmotion_us Tq friend . Eres Una super persona y el mejor regalo para ti es mi amistad . Lol .	positive	sentimix
@Vazquez79Sofia eramos el turno 22 so nos tuvimos que ir 😂 pero para la próxima te avisoo	neutral	sentimix
La pauta , la causa . Dimelo Coscu 15 rt . https://t.co/QVIPPFk41J	neutral	sentimix
La cosa está que arde !! !! EL RAP PLAY DE LEFT 4 DEAD con @ZarcortGame estará en 5 minutos en el canal ! http://t.co/L3kuDJuzHa	neutral	sentimix
RT @michelle0761 : rt si lloraste https://t.co/EbDz3j9LGc	negative	sentimix
RT @babyythc : Advice to all girls : - Yes , eat that - No , do n't text back the fuckboy - Hush , her sex life is n't our buisness - Coconut oil	neutral	sentimix
@fairy0821 awwww Q cute !! !	positive	sentimix
RT @RealPorta : No es un adiós , es un hasta luego .. . Bienvenido METAL GEAR SOLID V ! http://t.co/zINBDVUKqX	positive	sentimix
“ @NEGROPR76 : Wohoooo 4 diasss y contando !! ! @FreydaT Te Amooo !! ! http://t.co/wsaqWMTHHN ” Q bellos baby ! Parece q fue ayer .. . te amo	positive	sentimix
Relax viendo un clásico .. . #TheGoonies Todo era tan diferente en 1985 , menos complicado . @NEGROPR76	positive	sentimix
No puedo cambiar lo que pasó , pero I 'm sure as hell que me puedo reír cc de ello	neutral	sentimix
No sé por qué no le puedo contestar , pero soy muy fan de este señor que ha comentado en el vlog .. . PLS xD https://t.co/2O1KPDvO6K	positive	sentimix
RT @ChampionsLeague : Half-time leads for Bayern and Atlético ( Vidal and Torres ) #UCL https://t.co/KUJIVFuMeW	neutral	sentimix
Que cracks los que hayan intentado entrar en mi Facebook tantas veces que ahora me han bloqueado la cuenta ! 😡😡😡 Un poco de respeto .. .	negative	sentimix
RT @Babalawa : Yo empiezo en un IG y termino en otro totalmente diferente viendo fotos de hace 40 semanas .. . Tengo problemas .. . S e r i o s .	neutral	sentimix
#oto ño2015 #fallmust #fall2015 repostapp . ・・・ Mas concentrada que un juguito de Naranja !! !! !… https://t.co/2udcWnQLDv	neutral	sentimix
AH ! Y obvio que para compensar estaré por Snapchat . User : yellowmellowmeh . YA ME CALLO .	neutral	sentimix
Aun no se que comprar para mi amiga secreta ?? ? Que tal estos regalitos ?! Visitanos ya ! #salhuastore OPEN HOY !! https://t.co/EZ4N5gNPk8	neutral	sentimix
RT @missgypsyone : Touch da booty https://t.co/VM9SWPotnR	positive	sentimix
#miami #morningShow #elvacilondelaGatita El Nuevo zol 106.7 fm http://t.co/bS4Twei7yp	positive	sentimix
Jueves jueves !! ! GM #elvacilondelaGatita https://t.co/zyFUiNinM2	neutral	sentimix
RT @Jaffet__96 : Me cago en la madre de la gente que sube 7 phhhoto corridos y son casi la misma pose .	negative	sentimix
RT @axel3_12 : Mood de junio https://t.co/JqZTn34axT	neutral	sentimix
Después de como 5 años , continúo viendo Gossip Girl .	neutral	sentimix
@Camsfigueroaa te odio :) #concrazyglue	neutral	sentimix
Hoy grabando el video de Zomber Girl en la calle ha llegado un punto en el que habían como 30 personas mirando esperando para autografo ! 😱😨😜😊	positive	sentimix
Bella como Siempre @naomiwatts usando #zacposen . #goldengloberedcarpet http://t.co/Jtj7ne0o	positive	sentimix
RT @___isaias : Every nena hates to be called nena . Eso es ley de vida .	negative	sentimix
RT @Franki2998 : cuando me desmotivo de alguien es dejarle de hablar full	negative	sentimix
@prado_yamil clase y lab	neutral	sentimix
RT @ohlolita_ : Venus de Milo Edward Hopper Eva Green ( The dreamers ) https://t.co/xzCdXe1IW7	neutral	sentimix
Dress clasy and flashy . Combine clasico con moderno Una camisa de encaje con falda neon , bolsa negra makyl http://t.co/ks6sp60p	neutral	sentimix
Bueno con esta cifra me despido ! 200.000 descargas ! ^^ Espero que mañana sean otros 200K :D Buenas noches Zombers ! https://t.co/bG5Gwdh0Mk	positive	sentimix
Westland mall todos los Domingos #Ponteenformaconlagatita de 9a a 11a totalmente gratis … http://t.co/jvTxYA7Ic0	neutral	sentimix
" @esangie023 : Últimamente todos mis sc son iguales jajajaja #EsElPolen " full blame it o the pollen ! #donewiththis	neutral	sentimix
RT @rosadomartinez_ : Y luego le dijo Sorry y lo saludo , si fuera Lebron no le dice UN CARAJO https://t.co/uYuPtrlQ8V	neutral	sentimix
#TBT recién llegada a Miami https://t.co/QLXLaSl3LD	neutral	sentimix
Yo no tengo miedo de jugar al Black Ops 3 !! 😡😡 El que tiene miedo es @Alphasniper97 😈😝 en sus ultimos gameplays le tiembla hasta el mando ! 😝😜	negative	sentimix
Bienvenidas a Imagen Modeling by La Gatita , próximo open house este miércoles 24 de julio regístrate … https://t.co/L2nPrMrwSW	neutral	sentimix
Me ha gustado un vídeo de @YouTube de @kronnomc ( https://t.co/9e7BPOuyTx - YOUTUBE GANGSTER RAP 😎😈 | KRONNO ZOMBER | (	positive	sentimix
RT @labanda : Calling all SUPER fans ! Wanna be the 4th #LaBanda judge ? Descarga Univision Conecta y participa con @VerizonLatino http://t.co …	neutral	sentimix
He domado a Winnie the Pooh !! :D #PS4share https://t.co/T1JNRSRSL7	positive	sentimix
RT @JuanSalgadoArt : Nuevo tattoo de @RealMiguelCotto hoy ! Exito en tu pelea champion ! #paz #juansalgado #warcotto http://t.co/T0I58W1H7d	positive	sentimix
" @quinti14 : Cada dia encuentro menos razones para estudiar " p r e a c h ! jajajs	negative	sentimix
Mi unica clase de mañana es a las 3:00 #blessssssss	positive	sentimix
Las guapas bellezas a las que tuve el privilegio de ser su Stylist #latingrammys blancasoto … http://t.co/hUfpiy7bnF	positive	sentimix
RT @vecolberg : Mandándoles a todos muchas buenas vibras desde Rincón 🌳🌾 ft . mi uke https://t.co/qJ8p9cjHIn	positive	sentimix
RT @ZarahOrtiz : Dinner time @sujeylee_sola @angieestilo at @cantinalano20 @ Cantina La Veinte Miami http://t.co/GHft7n1DSq	neutral	sentimix
RT @rebe_riverdom : mood de siempre https://t.co/g9eKPHyvDY	neutral	sentimix
@g_celoyguerrero Gracias por su interés . De momento solamente ofrecemos servicio en E . U . Puede ver los productos en http://t.co/ygjiY9UtAS~MV	positive	sentimix
Donde están la mesa de @ofertadeldiapr para el Taste of Rums en el paseo de la princesa ?	neutral	sentimix
A person often meets his/her destiny on the road he/she took to avoid it . - Jean de La Fontaine ”	positive	sentimix
RT @Alessandraville : #Look de hoy en @UnNuevoDia les gusta ? http://t.co/uiau107h	neutral	sentimix
WXDJ “ EL ZOL 106.7 FM ” MORNING RADIO SHOW “ EL VACILON DE LA GATITA ” IS NO . 1 http://t.co/5h6pysQcSx	positive	sentimix
Películas , jangueos , playa , facetime , Subway .. lo que sea pero que sea contígo	positive	sentimix
#ponteendormaconlagatita Todos los Domingos en Westland Mall Hialeah . Gracias siempre a … http://t.co/2pXoe0ZaLl	positive	sentimix
Quiero que me llegue mi acceptance de Cayey yaaaa	neutral	sentimix
El Trend " How to Shop Discreetly " te dice Donde estan los Especiales para #BlackFriday #HowToShopDiscreetly Atraves de #Twitter @957MIAMI	neutral	sentimix
Osea Alaia esta en esta lista . The bitch made it to international news . https://t.co/71pPX6ttgp	positive	sentimix
Jajaja okay okay	positive	sentimix
RT @CycloMusic : Me ha gustado un vídeo de @YouTube de @cyclomusic ( http://t.co/18fgsnWAgi - Cyclo | Star Wars Battlefront ( Con Kronno Zombe …	positive	sentimix
His voice is a familiar sound	neutral	sentimix
¿ Qué tan rápido es 4G LTE comparado con tu red residencial ? Averígualo tú mismo y sorpréndete : http://t.co/F8QkIH5HGo	positive	sentimix
@baby_janel Hola . Gracias por su interés . El Droid Turbo es fabricado por Motorola . ¿ Cómo le puedo ayudar ? ~ MV	positive	sentimix
RT @BlayedSouls : #SORTEO : Rocket League -RT a este Tweet . -Seguir a @Kronnomc -Seguir a @BlayedSouls -Seguir a @painsmiles93 https://t.co/ …	neutral	sentimix
Look del Dia #tv @PrimerImpacto @pamelasilva vestido de #hoss @Univision http://t.co/zVh9JF71Dm	neutral	sentimix
RT @raymond_garcia2 : Por cuantos shots vas ? http://t.co/zIjaqLbAtA	neutral	sentimix
RT @Ashe_GD : Cuando ves el snap de @YellowMellowMG y decis ¿ donde mierda queda esl ? https://t.co/qnbNsvuZAA	negative	sentimix
@NEGROPR76 Pa q vaya con el 42 " un Home Theater Sony 3D Blu-Ray DONE y BIEN DURO !! !	positive	sentimix
Llegados este punto nose si decir buenas noches o buenos dias ahre .. . Lo que sea xD que descansen Zombers ! 😉😜	positive	sentimix
La sonrisa es la curva más hermosa en una mujer #salhuawoman #salhuaoutfit #allyouneedisecuador Open 11:00 a 7:00 pm https://t.co/7ECH0uPtUg	positive	sentimix
blackjaguarwhitetiger 's video https://t.co/gw4iGaPDw1 Queee cute	positive	sentimix
RT @cata5773 : Los celosos diran que es paint , gracias @Kronnomc https://t.co/RLPkIBTJGT	neutral	sentimix
" Te debo tanto que ni te imaginas " - fan a justin bieber Por dios hay una línea entre ser fan e idolatrar un artista . Sepan diferenciar .	neutral	sentimix
@EddaTH1 si estoy viendo #WrestleMania	positive	sentimix
RT @val_mar26 : Mami , you the real mvp	positive	sentimix
Increíble CHICA GAMER ya va por casi 9M !! ! Muchas gracias Zombers Brocolis ! :D jaja en fin .. . Buenas noches Zombers ! ^^ :D	positive	sentimix
