text	label	source
@arelyyy_090812 me quemo la daga 😞	negative	LINCE
Cuando me siego ellos son los k me hasen abrir los ojos !! =) #blessed #family	positive	LINCE
Esas de Banda Roja <<<<	neutral	LINCE
Se puso 👌 el juego pues	positive	LINCE
I Luego yo Digo que Ayer Mi Cruz Azul Le Gano Al Chivas 😂😂😂💙	positive	LINCE
Ay que aprovechar que tienen un jugador mas !	positive	LINCE
Goooool !!	positive	LINCE
Vamos rebaño por el empate y el gane !	positive	LINCE
“ @__elchamaco : Como lo pudiste lograr olvidarme despues de un dia ? ”	negative	LINCE
@_BBonjour hola 😋	positive	LINCE
" Donde me aseguran mis amigos k te bas , ay momentos en k kisiera mejor rajarme "	negative	LINCE
@AleNasifSalum @maromadigital yo trato de ajustarme a RAE , para q todos me entiendan ( aunque he cometido mil errores :) saludos :)	positive	LINCE
Seremos discretos , no tendras problemas .. nadie ba a enterase te doy mi palabra !!!	positive	LINCE
Got Russians following me now #firme	positive	LINCE
" @crystal_jaimes : cuantas veces te dije llorando no jueges conmigo ni me eches mentiras "	negative	LINCE
Y si te salude fue pura cortesia <<	negative	LINCE
@chivas_madrid95 orita cae el gol	positive	LINCE
@ChuuyNapoles claro cuando puedamos =)	positive	LINCE
@_BBonjour sana sana colita de rana 🐸	positive	LINCE
Espera noticias :) ...	positive	LINCE
Luchando lo conseguiras , del cielo no caira nada !!!!	positive	LINCE
@chelita1123 Sii Wey 😍👌😂😁	positive	LINCE
@ramMx_ :) gracias por compartir , MUCHOS saludos :)	positive	LINCE
#nopostacabron	negative	LINCE
Fuistes Mi Alguna Ves 💋	positive	LINCE
Pudo **	positive	LINCE
se que soy unas horas de mas el pasatiempo que tanto te divierte ...	positive	LINCE
@Yaritzaa__ a comer mariscos junto ala playa 😋👌👌	positive	LINCE
@andres_romero17 bueno , no solo los jóvenes , en realidad hace parte de algunos grupos étnicos ,	positive	LINCE
@bgonzalez329 no te metas en mi vida	negative	LINCE
Escapemonos >>>	positive	LINCE
@_xoxoBecky y haci quieres a ir a vegas ? #nopostacabron	negative	LINCE
@arianaesierra uoeno chiquita ☺	positive	LINCE
Que Fuerte	neutral	LINCE
Yo se que no te falta quien te quiera amar ..	neutral	LINCE
" Solo bengo a ensenarte un corazon k esta muriendo ... solo bengo a pedirte perdon por el mal k le hise a tu amor "	positive	LINCE
Yo solo se k el America esta ganando !!!! :D	positive	LINCE
Ya me Kiero ir 😝	positive	LINCE
@EliZaIBQ espero te ayude , saludos	positive	LINCE
@Milyl15 hola 😋	positive	LINCE
Tumbalo tumbalo !!!	neutral	LINCE
@the_Niish Casi , casi igual , no escucho la diferencia , pero cuando se pronuncia la g al final es MUY suave ,	neutral	LINCE
@Jona_Boy13 te amo chikinalgas 😘	positive	LINCE
@crystal_jaimes con cuidao mensa ! :)	positive	LINCE
@JoseRon3 y donde estan las chivas ??? :D	positive	LINCE
Vete mucho a la Fregada 👌	positive	LINCE
@_steffers24 enserio	neutral	LINCE
@andres_romero17 si , prometo hacer un audio :)	positive	LINCE
@Martin3zz10 Umm Pos Ya Deja Esa Weva 😂😂	positive	LINCE
Mañana juega Chivas !!! :)	positive	LINCE
@DarkLedBetter es una MUY buena pregunta , se las voy a ampliar en un audio :)	positive	LINCE
@sanluispotoyees Burrraaaaaa !!!! > . \	negative	LINCE
" Me ekiboke lo reconosco , pero mi amor soy ser humano , tengo mis fallas "	positive	LINCE
Postee 😨	neutral	LINCE
@Antifas_4ever digo ... Imposible :)	positive	LINCE
Ya era pa que estuviera ganando León	neutral	LINCE
Nota : yo escojo las palabras q les paso para asegurarme q es inglés cotidiano , contraté a varios estudiantes de U para q hagan las frases	neutral	LINCE
@crystal_jaimes rodeo .. im back to the beaner clubs ! Lmao	positive	LINCE
Yo Savia Que Cruz Azul Iva A Ganar Hoy ⚽️💙	positive	LINCE
Putas pinches fallas contigo	neutral	LINCE
@viadelmar le voy a pensar :)	positive	LINCE
@fer_spindola ambas traducen lo mismo " Tierra " pero la una es planeta la otra es ese material q usamos en el jardin para plantar :]	positive	LINCE
@sanluispotoyees Me dejas sin aire ... toda una linda belleza ♥	positive	LINCE
So Ni pa que cx 😌	positive	LINCE
@andres_romero17 si , es perfecto !	positive	LINCE
" Son cosas del amor , k te baya bien k te baya mal , son cosas del amor k te agan reir k te agan llorar "	positive	LINCE
Porque contigo esta mi vida .. #Duelo ♡	positive	LINCE
Prefiero ser el perdedor k te lo ah dado todo !	positive	LINCE
@OhFuckItsBianca de nada frutada 😊	positive	LINCE
Dime que no y te enseno que si	positive	LINCE
Be ( 30 ) when you cross the street . ( 30 : cuidadoso )	positive	LINCE
Tengo ambre -__-	negative	LINCE
@JonathanMedin51 @Mini_Jimmy13 te lo tas chingando jiji	positive	LINCE
METENLAAA !!!	neutral	LINCE
Quiero ver deveras	positive	LINCE
Pinche gente babosa	negative	LINCE
Todo en esta vida pasa , y tu presencia en la mía ya pasó . #Amen	positive	LINCE
@_itskayyyyy como que guatafahk ?	neutral	LINCE
No Mames Susana .	neutral	LINCE
Otro poste	neutral	LINCE
Ay tantos recuerdos de nuestras memorias ...	positive	LINCE
" @RGilberto10 : Escuachar su voz por la mañana siempre me pone de buen humor !! :) "	positive	LINCE
@hellachingona ha diles que se pongan trucha !!!	positive	LINCE
@JoseRon3 @reyesspindola Arriva el America !!!!! ♥ a ganar el campeonato .	positive	LINCE
@josalequi ya te seguí , me puedes enviar mensajes internos , saludos :)	positive	LINCE
@andres_romero17 con mucho gusto :)	positive	LINCE
@james_tornado en esta yo diria que es " amantes celosos " no " amantes envidiosos " :)	positive	LINCE
@princessstacy_ @chelita1123 Te Exijo Respeto Porfavor Porke Yo Ni Estoy Fea 😉😂😂😂😂😁💕	positive	LINCE
@_omarreyes @gmeschin En medellín también decimos que apuro tenés ( o tienes ) Alguien usa afán o es un invento colombiano :)	positive	LINCE
Goooooooool	positive	LINCE
Mi otra mitad >>>	positive	LINCE
#mlrt >>> enserio	neutral	LINCE
Mom : Diana wake up eat breakfast so we can go out Me : ( open eyes ) Mom : Santo Dios Kien Esa Bruja Lmao -__- 😂😂😂😂😭	positive	LINCE
@AlanTorres8484 ehh te awuitas !! -.- y no invitas perdido !	positive	LINCE
I wanna get fried and eat tacos in tj #goals	positive	LINCE
@Audreyy_torres lol entonces ? xD	positive	LINCE
Lindo dia :) #goodnight	positive	LINCE
Mi Cruz Azul Gano a ultimo mimuto - Marco Fabian 💙 Eso Mero	positive	LINCE
.. kool story bro .. lmao #dueces	positive	LINCE
@Yaritzaa__ lol eso es lo que dices orita 😂 , pa donde fueron ?	positive	LINCE
Pinche cocha me Salio (; lmfao	positive	LINCE
@MichaelRyanRich ahhh nunca lo había escuchado así :) esto significa q no se le entiende muy poco ?	positive	LINCE
Pos que Estan Dando gratis oh que lol	positive	LINCE
@Guera_Unica sin no sirves pa cantar lol	positive	LINCE
Tu Y Yo Tito I Su Torbellino 🎧 ❤ ️	positive	LINCE
Ay si ! Ay si ! Escucho Corridos y Tomo Buchannan 's y me siento bien chingon !!! Gtfoh !!!! #Mangueras #MeLaCuro #Pendejetes #Mamones	positive	LINCE
@opablo81 Lol Asi oh Mas Fuerte haha	positive	LINCE
@sanluispotoyees mira babosillaaa tapame el quiote y no mames lmfao xD	positive	LINCE
@chelita1123 Averla homie 😂	positive	LINCE
Por las k aparte de guapas somos chingonas !!! :D #Yup lol	positive	LINCE
I got so many compliments today Like omg gracias 💁	positive	LINCE
Hahaha its good to know they check up on me !!! ;) Saludos	positive	LINCE
@Izzy_teee uoeno lol !!! 😊 , ur going to Elac ?	positive	LINCE
@LuuFive lmao te creo 😂😂😂 y especial mente xque ay viene semana sanata 😊	positive	LINCE
Ami Como Me Gustan Los Ranchos 😍 Ahh !!!	positive	LINCE
@Yaritzaa__ nombre te enmariguanas nomas x andar en la bola 😂 , lol en serio eso y ir a ver @alegresdelbarra tocar en vivo ☺ 💯	positive	LINCE
@JuanRaBethencou jajajajajajajajaja :) or else ... I 'll get mad at you :)	positive	LINCE
@JavierCortez23 Haha Tu Nomas Di Que Si 💁	positive	LINCE
Cielo ..... On Saturday =)	positive	LINCE
@acaniza ahhh y la tuve q escuhar para poder entender y la obra es hermosa , ya la adicioné a las cosas q escucho :)	positive	LINCE
@LaughWithAshley uoeno I love arizonas <3 @DrinkAriZona	positive	LINCE
@la_maquinaria Yo Primo ! La d " Hoy Que Te Encontre " a mi princesa @sanluispotoyees xk desde 'l primer dia supe k era lo k tanto avia querido ♥	positive	LINCE
" Que me castigue dios pero contigo " Aww how cute :)	positive	LINCE
Ay k saver olvidar , perdonar y seguir con la vida !! :) #Happy	positive	LINCE
@Yor_Flores son muy dif hmmm es difícil explicarlo escribiendo , voy a adicionarlo para un video , saludos :)	positive	LINCE
Si no fue cuándo yo quise , tampoco será cuando tu quieras . #MyRule #ahuevo	positive	LINCE
Nacos a mi ladooo aqui en los Tacos !!! borrense alv pa 'yaaaa!!! Ewww	positive	LINCE
Buen dia a toa la gente bonita y a los feos tmb :D lol ... have a blessed day !	positive	LINCE
Hahahahahahhaha damm that 's all bad #tacabronlacosa	positive	LINCE
Excuse me , where can I catch a taxi ? ( Esta es una forma de decirlo )	positive	LINCE
I feel like if I fall asleep I wo n't wake up till Friday 😴😴 ...!!!! Pinche Headache 🔫🔫🔫	positive	LINCE
@JavierCortez23 Lol Deja a Mis Conejos !! 😝	positive	LINCE
Buen dia a to 'os =)	positive	LINCE
Con Su troka bien areglada Tiene adentro el Cuerno de Chivo I no Le Importa que Los narcos crusen Por enfrente I que viva Guanajuato 🎧💕👌	positive	LINCE
Mom : que Le vas a Dar Al Novio pa valentines Me : does it look like I have a bf 😭😂😂 Her : Umm yo que Te Iva Llevar Orita a la Tienda 😂👌	positive	LINCE
Buen dia a to 'os =)	positive	LINCE
@crystal_jaimes lmao ps no ay d otra :D No saves lo k me paso ayer ..	positive	LINCE
@Lesambam yo mas tho guacha berrinchuda y caprichosaaa aunque seas bien chantajista pero asi me encantas guashiya hermosaaa ♥♥♥	positive	LINCE
Come out of the closet : Adimitir . Coming from a christian family , It took me a while to come out the closet and admit that I am not religious	positive	LINCE
But anyways Vamos Cruz Azul 😘💙	positive	LINCE
Enamorados de nuestros collares ! Domingo de relax .. #salhuaclothing http://t.co/mPPlAgdqyl	positive	LINCE
Que fucking pavera con SC 😂	positive	LINCE
Muy bien !, comiencen por los " Car Wash " o mejor dicho ProntoWash en todos los centros comerciales . https://t.co/2uqywLBiT6	positive	LINCE
🌸🌼 siempre vas a ser mi mejor amiga aunque ya casi ni nos veamos ! Love uuuuuu	positive	LINCE
“ @Maffio at red carpet stylist @AngieEstilo st #AMAs2012 AMA http://t.co/26uaDW4P ”	positive	LINCE
by @andyescalona " #camerino #time #selfie 💋😘 preparándome para hacer el mejor show para ustedes !! … http://t.co/lgj0DQ80eB	positive	LINCE
RT @PrinceRoyce : ¡ Me encantó cantar para mis fans con la ayuda de @VerizonLatino ! #LatinGRAMMY #DroidTurbo #Ad	positive	LINCE
Sunday 🐌 Más accesorios .. . #collar $9.80 #ilovesalhuaclothing ❤ ️ http://t.co/z2dtCKg5w2	positive	LINCE
Giovanni ; blusas holgadas para usar de dia y noche , las puedes encontrar ahora con bordados y Accesorios son perfectas con jean @GBeaurregard	positive	LINCE
Ajaj final épico @TheGrefgYT después te toca el god of war ascensión ! 👌🏻	positive	LINCE
Bueno , bueno .. . no era consciente de que Phantom Limb tenía tantas escuchas en @SpotifySpain !! 😱 https://t.co/Jp4CbUd3v7	positive	LINCE
RT @dccsierra : MAÑANA ES MI P R O M 🎉 🎉 🎉 💃	positive	LINCE
RT @josecabelludo : Primer temblor del 2014 #WeWillNeverForget #StayStrongPR #CutForPR #TemblorPR http://t.co/dGBVI4OYOy	positive	LINCE
Hoy toca ir a grabar el Videoclip de Assassins Creed Syndicate ! Para subirlo lo antes posible ! .. . 😜😝 I ❤ ️ RAP ! https://t.co/sOA0Xfx6UC	positive	LINCE
La mejor forma de comenzar la semana es con un buen outfit . #dress #collar #outfit #love #fashion #glam #ropa http://t.co/JYfzXlIWI8	positive	LINCE
Sofisticada , Elegante , Imponente . The " BestMomfitEver " #MamaOutfit #mama 50 y 70% off 🎉🎉🎉🎉 por … https://t.co/Gytt1S9h8c	positive	LINCE
RT @VitoCastro6 : La hija de Obama cantando " Sorry " de Justin Bieber . https://t.co/71PAhyoLVO	positive	LINCE
Mire a Sanzon ! dj_sheriff Es Viernes Woo hooooooo ! Thanks God . #ElvacilonDeLaGatita #MorningShow #Onair http://t.co/9lPyoARAGs	positive	LINCE
Yop trabajando en el rap play de Rise of the tomb raider !! 😍😍 http://t.co/MwPbrl4mhl	positive	LINCE
@rteresal es un wiper jajajajaja relax eso no es na , con uno sobrevives	positive	LINCE
Saskia luce muy fresca y descomplicada con un #salhuaoutfit @elnoticierotc #journalist #allyouneedisecuador https://t.co/MJhlsLmzhm	positive	LINCE
RT @chessteer : @TEAMLAGATITA quisiera escuchar la canción #DesdeEsaNoche de @thalia Ft @maluma Muchas Gracias	positive	LINCE
@eljosean96 Chantal era yal , Bertha es a very ratchet granny jajajaja	positive	LINCE
RT @JeannetteKaplun : Descubre qué está de #moda esta primavera y verano con estos tips de @AngieEstilo http://t.co/amJuL7VqEV #latina	positive	LINCE
RT @valecamille : mi cara después de escuchar mi voz en los snaps que subí al story y los ha visto medio mundo https://t.co/NRJ1qiCCfV	positive	LINCE
RT @VMSagardia : Omg yo https://t.co/m6sRTfYLA3	positive	LINCE
RT @leonardorocco : No se pierdan Los Miercoles de Belleza @Discoverymujer hoy a partir de las 8 pm y pueden chatear con @AngieEstilo #MD .. .	positive	LINCE
Corrí el carrito de Kmart como una scooter porque no había nadie y quería avanzar 😇	positive	LINCE
Gracias como siempre por el apoyo y los hermosos vestidos @theholtstore #fashion #trendy #sexy #style … http://t.co/Fnoa5eVUaU	positive	LINCE
HAHAHA jugando me he encontrao esto .. . deverdad hacia falta ? XD https://t.co/WfycBHGWm2	positive	LINCE
Sabado de Open House en #imagenmodelingbylagatita Te espero 777 NW 72 Avenida suit 1052 Double Tree … http://t.co/bwq59p508b	positive	LINCE
Hacer streaming con el doble de 4G LTE te va a gustar . ¡ Pruébalo ! Aprende cómo aquí : http://t.co/Xfx4CevTac	positive	LINCE
RT @sujeylee_sola : “ @AngieEstilo : Shopping 🎁 de @sujeylee_sola mmm que sera ?? ?? ” yay !! ! Look what I 'm wearing today #Evangelina http://t .. .	positive	LINCE
el maquillaje de lady gaga estaaaa on point	positive	LINCE
RT @JeannetteKaplun : Look of the day for video shoots at La Romana , thanks @angieestilo ! #descubremk @ La Romana , Republica … http://t.co/aI …	positive	LINCE
Buenas , mi novio es bello ❤ ️ ❤ ️ ❤ ️ #ForeverInLove @massofrancisco https://t.co/ufvsu3TcES	positive	LINCE
RT @PriscyDay : Escuchando Phamtom limb @YellowMellowMG Grande melo , te estoy esperando con un frenet ;P	positive	LINCE
Libertad !! !! Woooho #relax #party voy con @wisinyyandel #oldschool	positive	LINCE
Ninguna como yo babyyyy	positive	LINCE
RT @i_am_miriam_jam : Ya me has alegrado el finde de estudio 💘 @YellowMellowMG https://t.co/maTrdJF8lu	positive	LINCE
RT @FranciscoLamoso : PUBLIC SERVICE ANNOUNCEMENT : 4 Fish Tacos en La Cuevita x $10 todo el mes de Junio	positive	LINCE
Triangle bikinis 💕 contando los días para ir a la playa y estrenar tu nuevo bikini !! #feriado #allyouneedisecuador https://t.co/cE9YiPPU2s	positive	LINCE
“ @ACanseco : Muy guapo mi amigo @horaciopalencia y canto super lindo .. . ” siiiii gracias . #bestdress	positive	LINCE
Gracias a #HenryMeza @divablogs Vanesa Prado , Angela Calderon y #imagenMagazines Pendiente a la … http://t.co/6WgKTytTQz	positive	LINCE
RT @rage_meth : No lo pudo haber dicho mejor este hombre #Powerball http://t.co/YHsPGp20RH	positive	LINCE
One #pashmina 4 different ways to wear it . #top #scarf #turban #pareo #wraparoundskirt #style … http://t.co/Bi5C7fk6Py	positive	LINCE
El vlog de hoy , pequeños inquisidores : HE LIGADO POR UNA APP ? #MeloSalseo https://t.co/dA51QlHiXK	positive	LINCE
Cuando tienes que estudiar cc y necesitas motivacion .. . El playlist que necesitas es Calle Callejero 👌🏼	positive	LINCE
RT @fernanrodrigg : Los brownies que hace mi novia son la hostia .	positive	LINCE
@_Tatihanaenid Felicidades hun . Espero que la pases bien , love you 🌸	positive	LINCE
Un tiny cake y juguito de uva antes de dormir .	positive	LINCE
@danieladrubayo @esangiecarajo ohh damnn daniela esta jelly .. .	positive	LINCE
Empezó la fiesta !! !! ! Happy Friday Familia #elvacilondelagatita @djcubany @edwinbau @peterpamdj … https://t.co/mR2vMqib5A	positive	LINCE
@Ms_Prisci jajajajajajajajajaj right	positive	LINCE
@XTNVillanueva yo siempre me quedaré con " lonjboarz " para decir longboard .. .	positive	LINCE
RT @Jeeze17 : Besos leeeeeeeeeeeeeeeentos son un win win	positive	LINCE
RT @wapromotions : En estos momentos en Miami #PhotoShoot del nuevo disco d @JoeyMontanaT #UNICO #RogerErickson @AngieEstilo @anitaprieto .. .	positive	LINCE
Prepárate para #Thanksgetting . Obtén una sesión Gogo Wi-Fi de 30 minutos gratis . Conéctate : https://t.co/D53Y5IQdLD https://t.co/6fCp4pQcU1	positive	LINCE
O quizás unos nachos de Happy Bowls 😋	positive	LINCE
#nyc con @carolinaareanasa #fun #world #Anytime http://t.co/JwqQIdssGd	positive	LINCE
Creo que ya he llegado al top de la vida con @pacoleonbarrios .. . https://t.co/I1UmxoHTv9	positive	LINCE
#london #dinnerdate with the fiancé #love #happytimes #guerejoyyo #bernestavern @ London Trafalgar Square http://t.co/tAXomMoE5I	positive	LINCE
RT @ruddy_PR : Si fuera por mi comprara una casa en el west pa los fines de semanas .	positive	LINCE
Y acaba de terminar mi domingo de Snupchut . Si queréis ver mi maravilloso día , añadidme : yellowmellowmeh . 😍	positive	LINCE
Tribal Soul Short 🔆 #ilovesalhuaclothing $14.90 Tus pedidos realizalos al 096.880.7384 http://t.co/xgBoYMj93J	positive	LINCE
RT @malfoyftlee : @YellowMellowMG te acabo de ver en " hit the road " y sales preciosa https://t.co/zDC4grhxRj	positive	LINCE
Relax con @gasolinadrink y @medallaofficial @NEGROPR76 http://t.co/k0gLs8bf0T	positive	LINCE
Hemos llegado a las 700.000 visitas ! ^^ gracias ! Rise of the Tomb Raider | RAP PLAY | KRONNO ZOMBER https://t.co/CWVpDVuWTD	positive	LINCE
RT @CauseWereGuys : When you 're outside and the Mosquitos are swarming you https://t.co/C8rGntzKC1	positive	LINCE
@fairy0821 dejamos las llave dentro d la casa !, abrió la puerta y con alambres cogió las llaves del counter ! Nena de verdad q hace de todo .	positive	LINCE
Todo listo para los Looks de @horaciopalencia en su participación @teletonusa #LA	positive	LINCE
" @Marialepanda : yo siempre digo exkrisito en vez que exquisito JAJAJA fukin nati de mierda " jajajajajajajajajajaja ay mari te amo	positive	LINCE
RT @cabrerapaco5 : Goals es tener a los mismos amigos cogiendo una borrachera juntos 30 años después	positive	LINCE
Mi hermano llega en 6 días , how moti	positive	LINCE
@NEGROPR76 Snack !! !! ! Noooooo	positive	LINCE
Listas para ver a @joeymontanat ya con el look que escojimos ? #redcarpet #premioslonuestro #2015 … http://t.co/q3zAgppqvv	positive	LINCE
QUIERO UN PUPPY YAAA	positive	LINCE
“ @oscarpetit : “ @AngieEstilo : naaaaaquisssss Japi veldiiiiii Love uuu y que sigas tan chulisnaquis como siempre muak ” tierrudo mil thanks . Tqm	positive	LINCE
Preparando el Rap de The División en el que va a flipar hasta @Ubisoft_Spain XD	positive	LINCE
RT @beavchistoteles : Finding Dory sale la semana que viene y yo la voy a ver si o si o si o si	positive	LINCE
RT @JordiWild : @Kronnomc esto fue demasiado pa mi body , los dancings antes del MASSA !	positive	LINCE
#Funny Lol #ElvacilonDeLaGatita Luneas a Viernes de 6-10 am Happy Sunday #MorningShow #Onair http://t.co/4BVX9KhEO8	positive	LINCE
RT @mariasofia_14 : Quedan dos fucking meses .. . QUEEE !! !! ! #RealityCheck	positive	LINCE
by @jassolis " I can n't believe a year has passed . You are missed my friend . #jacobyebale " via … http://t.co/2OGFKPxYWR	positive	LINCE
RT @TGNSpanish : CONSIGUE GRATIS BLACK OPS 3 Y STAR WARS BATTLEFRONT ! Cómo ?? AQUÍ : https://t.co/ooZEd1GVOh	positive	LINCE
Último fin de semana con el 70% off .. el mejor weekend para ir de shopping ! #onsale #allyouneedisecuador https://t.co/Ib2bV44q2l	positive	LINCE
RT @brvvdley : detrás de las escenas con @dversadi ☁️ #mycalvins http://t.co/HVTRJGBQsZ	positive	LINCE
Ponte a la Moda otoñal en @peopleenespanol te digo looks y colores de Maquillaje que te tendran lista #Marykay http://t.co/nQi2VJos	positive	LINCE
Una de cuando estaba en el hotel de Chile ! ☺ ️😊 Buenas noches ! hasta mañana zomber Girls and Boys ! 🙈🌟 https://t.co/eKoDyoBaP5	positive	LINCE
#TechTrivia : ¿ Cuál fue el primer teléfono con pantalla a colores en los Estados Unidos ?	positive	LINCE
Señores de @AppleSupport tengo un AIFON y me va to mal .. . #ILUSIONDESTRUIDAPutalaif https://t.co/FSvRU01nvl	positive	LINCE
RT @CelebCM : Un hurray para la estilista @AngieEstilo RT @MariSteph : Todos los vestidos de #NinelConde me encantaron !! ! ♥.♥	positive	LINCE
🎉🎉🎉🎉 #2013 rocks ya #stilemillateam . #fashion hotties @julianavelez @HILDAcLUNA best team ever ! Listas para MAS ! http://t.co/ICls4ESb	positive	LINCE
Estoy en medio del desierto y el wifi no va a dar para subir vídeos cada día , con lo cual , muy a mi pesar : NOS VEMOS EN CINCO DÍAS , BABIES 😍	positive	LINCE
RT @bebi_iglesias : A little sea escape in Puerto Rico 🏝 https://t.co/CcgkSTVxod	positive	LINCE
" destapa el champagne , apaga las luces "	positive	LINCE
Happy Pets http://t.co/gGxAFrDlwG #petstagram #cute #love #pets #nature #petsagram #animales #instagood #animals #pet #dogoftheday #doggy	positive	LINCE
RT @cee_gonz : ¿ Me llevas un año ? ¡ WOW ! Cuán mayor eres . ¿ Quieres una silla de ruedas y un pamper ? Ya que eres tan viejo y superior a mi . E …	positive	LINCE
@nrosadol @BryannD18 Y el ultimo surfer pro de PR que gano el Corona fue Gaby y es de acá también .	positive	LINCE
@francesraelis25 Jaja you 're actually quite funny .	positive	LINCE
RT @josefmtz : Para todos todo , para nosotros nada . #AmericaTogether https://t.co/ge7mQCA87e	positive	LINCE
by @andyescalona " Los 50 más bellos !! People en español vestido diseñado por @angieestilo " via … http://t.co/an8XhOuF83	positive	LINCE
RT @tadanaa : Nunca seremos más libres de lo que somos en estos momentos . Disfruta los all-nighters , el jangueo , bporque en par de años nada …	positive	LINCE
Imagen Modeling by La Gatita Registrate http://t.co/njxNZeUnjd 305 261 2893 Innovación Es Nuestra Clave . http://t.co/fu1mZLU1FT	positive	LINCE
RT @SofiaTalavera3 : Si tu novia es sencilla , respetuosa , sex freak , fiel , graciosa , si sabe joder contigo y pueden janguear juntos como pan …	positive	LINCE
Con mi @NEGROPR76 relax Después de una semana de 5 , 140 cajas y 4 vagones de 53 " !! ! Relax http://t.co/I7nFunEs	positive	LINCE
De party en la #Sanse2013 !! ! Woooho @NEGROPR76 http://t.co/7IeEdM45	positive	LINCE
RT @brendathaliaaa : Miren , necesitan un hogar si no tienen hogar en una semana , los pondrán a dormir .. . RT TO SAVE A PUPPY 💗 https://t.co/x …	positive	LINCE
@SebaRobles96 hahahahahahahaha que tipo 😂	positive	LINCE
Los dips de La Hacienda son mi debilidad	positive	LINCE
RT @andyescalona : #hoy #styling #SLS #sueltalasopa @angieestilo @beatrizmiami Cc @jorgebernal bailando de colado 😜 http://t.co/0qLfNEekv3	positive	LINCE
RT @pamela_cortesss : Refugios con Palets . RT . Donemos Palets . https://t.co/gMiZZ7Oky1	positive	LINCE
RT @GuardianMovilLA : @AngieEstilo Que onda como estas ?, nos puedes dar rt de que Guardian Móvil va estar gratis !! https://t.co/o3iaLFYG	positive	LINCE
RT @carolinaissabel : 5 perritos para adopción , super lindos y mansos para información DM 📢 #rt https://t.co/ChrdFLRujX	positive	LINCE
Buenos dias chicos y chicas !! ! ^^ desayuno y me voy directito a grabar el videoclip de Breaking RAP !! :D	positive	LINCE
RT @NiZAMiCHELLECAM : Segundo dia de shooting 📷 🔛 @BetancurClaudia @leonardorocco @angieestilo #AdolfoPerezButron #greateam @ShailaDurcal	positive	LINCE
Fur hot trends for fall #angieestilo de Moda esta temporada otoño/invierno2012 http://t.co/ybCrgYjt	positive	LINCE
Va a merecer muchísimo la pena la espera para infamous ya veréis zombers !	positive	LINCE
El wifi de este lugar va a pedales y pone que el vlog va a tardar 680 minutos en subirse .. . PERO AUNQUE SEA TARDE HABRÁ VLOG .	positive	LINCE
¿ Tienes buena vision ? Encuentra la persona con 1GB de data gratis . #Thanksgetting https://t.co/2TFJhDGEbN	positive	LINCE
by @aidaphillips " Vieron a @marjodsousa @chinoynacho ninelconde pamelasilva ambarmusical americasierra … http://t.co/G8l54qsldb	positive	LINCE
RT @share_fra : MI HERMANASTRO MIREN Su pierna GRACIAS A LAS DONACIONES , pero NECESITAMOS MAS para la otra , # de CUENTA 👇 Plase RT https://t …	positive	LINCE
@NEGROPR76 Yeahhhh pa comenzar el día bien !! ! Love U	positive	LINCE
. @SabrinasJobs prepárate para disfrutar de los #LatinGrammys a otro nivel . Mandanos un DM para mas info .	positive	LINCE
RT @ariannebobe : QUE WEEKEND TAN RICOOOOOO	positive	LINCE
Tras bambalinas ponchodeanda en el set de #elfactorx @mundofox . No te lo pierdas hoy a las 7pm .… http://t.co/OAjjtVL3nk	positive	LINCE
Disfrutando de los encantos de mi bella isla @PuertoRicoPUR #feliz #relax https://t.co/StVX9vTE3a	positive	LINCE
Bueno cambiando de tema Zombers ! Menudo temazo de Far Cry hemos hecho el señor @CycloMusic y yo ! @Ubisoft_Spain debería temblar !	positive	LINCE
Te mereces lo mejor WOMAN DAY 🙋🏼🌹👙💃🏼 #WEAREOPEN urdesa circunvalación sur 723 y guayacanes #allyouneedisecuador https://t.co/m2IvmYq4ap	positive	LINCE
RT @antonmattei_ : IM SCREAMING JAJAJAJAJAJAJJAJAJAJA https://t.co/sqelPkU4z9	positive	LINCE
It 's a rest day in Brazil , so you know what that means . Perfect time to read up on our Alianza U scholarships ! http://t.co/bId7GbXzLp	positive	LINCE
RT @cecileriveraa : El album de The Weeknd es otra cosa 😭	positive	LINCE
Quereis un vlog de como lo pasé en latinoamerica ?? Si es así lo intentaré subir mañana o pasado :D	positive	LINCE
Vacaciones !! !! ! Revisando #SummiTours pendiente para que te vallas con #elvacilondelagatita https://t.co/mxL3HtzW7t	positive	LINCE
Ya Zomozzz mas de 1.400.000 zombers ! ^^ Ya vamos rumbo a los 2 Millones !! 😱😱	positive	LINCE
@NEGROPR76 baby sobrevivimos las #SanSe2014 !! !! Super brutal !! ! Nos vemos en el 2015 !! !	positive	LINCE
Un Super Martes !! ! Con tus entradas a #Miami Bash 2016 y parte de 60 Mil Dólares a las : 40 de … https://t.co/R7lg28GrjK	positive	LINCE
RT @PuertoRicoPUR : ¡ ORGULLO BORICUA ! Puerto Rico 's @MonicaAce93 Wins the #WTA Rising Stars Championship in Singapore 💪🏆🎾 http://t.co/6gs4q6 …	positive	LINCE
Scandal es una combinacion de Revenge , Gossip Girl y NCIS .. . But better 😍	positive	LINCE
Yas babies , no hay MeloMore pero sí vídeo salseante en YellowMellow .. . https://t.co/uXUSXVdV2P	positive	LINCE
RT @GenesisYadir : need : un beso bien dao	positive	LINCE
